,gain,column_name
207,101064.19661736488,static_base_numinstregularpaidest_4493210L
208,101477.67849493027,month
209,102043.23463493586,int_shallow_numberofoverdueinstls_725L
210,103988.9016970396,static_base_opencred_647L
211,105882.00097030401,static_base_downpmt_116A
212,107819.03445851803,int_depth_pmts_year_1139T
213,109476.0451900363,static_base_numinstpaid_4499208L
214,109738.25803303719,static_base_maxdpdlast6m_474P
215,114090.94824916124,card_shallow_openingdate_857D
216,116946.6109725833,static_base_numinstlswithdpd5_4187116L
217,117025.63061398268,static_base_numinstpaidearly3d_3546850L
218,118156.52062565088,deposit_shallow_openingdate_313D
219,119099.1703261137,year
220,119138.11463826895,static_base_numinstmatpaidtearly2d_4499204L
221,121352.17619788647,static_base_cntincpaycont9m_3716944L
222,122115.44812905788,int_shallow_refreshdate_3813885D
223,122375.94500720501,static_base_numinstlallpaidearly3d_817L
224,135061.61506420374,static_base_numinsttopaygrest_4493213L
225,140853.3666459918,static_base_numinstpaidlastcontr_4325080L
226,142886.46598094702,int_shallow_totaldebtoverduevalue_718A
227,142915.95526582003,int_shallow_financialinstitution_382M
228,143639.48916435242,static_base_numinstlswithoutdpd_562L
229,145708.73708117008,static_base_maxdpdtolerance_374P
230,147111.32491648197,deposit_shallow_amount_416A
231,147256.82556688786,static_base_numinstlsallpaid_934L
232,147774.71845281124,int_shallow_residualamount_488A
233,149522.52772963047,person_depth_num_group1
234,155765.07449561357,static_base_numinsttopaygr_769L
235,158616.8383809328,int_shallow_numberofinstls_229L
236,160825.85979884863,past_shallow_credacc_minhisbal_90A
237,161501.51336967945,past_shallow_credacc_maxhisbal_375A
238,164135.52420657873,static_base_numinstlswithdpd10_728L
239,164163.78061330318,static_base_avgdbdtollast24m_4525197P
240,164582.79729169607,static_base_numincomingpmts_3546848L
241,165138.2774015665,weekday
242,165173.10189181566,int_shallow_lastupdate_1112D
243,165464.9882158041,static_base_disbursementtype_67L
244,168075.83821088076,static_base_mindbdtollast24m_4525191P
245,169273.49830186367,static_base_cardtype_51L
246,169465.75676202774,static_base_equalitydataagreement_891L
247,170706.5116096735,static_base_monthsannuity_845L
248,172878.06798404455,static_base_numinstunpaidmax_3546851L
249,174743.2683416605,static_base_numinstunpaidmaxest_4493212L
250,176893.1509449482,past_shallow_credacc_credlmt_575A
251,177076.8592543602,past_shallow_rejectreason_755M
252,177523.9218711853,past_shallow_revolvingaccount_394A
253,179382.89784044027,int_shallow_overdueamount_659A
254,179744.1602742672,past_shallow_num_group1
255,180678.443010509,int_shallow_debtoverdue_47A
256,180928.14233863354,past_depth_num_group1
257,181293.12928968668,static_base_daysoverduetolerancedd_3976961L
258,183140.91547858715,person_shallow_housetype_905L
259,183150.35797983408,static_base_totalsettled_863A
260,183646.6219061613,static_base_bankacctype_710L
261,183705.14476329088,int_depth_pmts_year_507T
262,184534.70506703854,past_shallow_district_544M
263,185079.82597017288,static_base_lastactivateddate_801D
264,187161.3185505867,static_base_maxannuity_4075009A
265,187366.53522241116,static_base_avgdbddpdlast3m_4187120P
266,188005.67588967085,static_base_lastapprdate_640D
267,190159.12123429775,int_shallow_totaldebtoverduevalue_178A
268,194758.16829365492,static_base_typesuite_864L
269,195750.30376768112,past_shallow_approvaldate_319D
270,196206.11296278238,reg_b_deductiondate_4917603D
271,196853.41604673862,static_base_currdebt_22A
272,197700.97517174482,static_base_posfpd10lastmonth_333P
273,199471.40432798862,static_base_totaldebt_9A
274,200153.24940609932,static_base_mindbddpdlast24m_3658935P
275,200663.27098113298,static_base_maxdbddpdlast1m_3658939P
276,202050.84033375978,past_shallow_dateactivated_425D
277,202428.16705912352,past_shallow_credamount_590A
278,208500.89783507586,int_shallow_overdueamountmaxdateyear_994T
279,211532.29904299974,int_shallow_dpdmaxdateyear_896T
280,211928.2194544077,static_base_numrejects9m_859L
281,212585.1753448844,reg_b_num_group1
282,213461.4763867259,reg_b_name_4917606M
283,220405.29509854317,past_shallow_mainoccupationinc_437A
284,221624.08855962753,static_base_sumoutstandtotal_3546847A
285,221960.02174526453,static_base_maxdpdlast9m_1059P
286,222598.64761698246,static_base_avgdbddpdlast24m_3658932P
287,225858.27832895517,int_shallow_periodicityofpmts_837L
